"","Accession","Unique peptides","mean_mock","mean_vir","mean_avr","FC_vir","FC_avr","ttest_mock_vir","ttest_mock_avr","proteome_2_ID","Short_description","Curator_summary","gene_name"
"878","AT1G60740.1",1,30742.6666666667,1992.33333333333,15407.6666666667,0.0648067831894869,0.501181853666999,0.999069111707044,0.999351674952411,744,"Thioredoxin superfamily protein","","Thioredoxin superfamily protein"
"879","AT5G15200.1",2,839879,54123.6666666667,44913,0.0644422192561865,0.0534755601699769,0.997806024901783,0.997638935747797,745,"Ribosomal protein S4","","Ribosomal protein S4"
"880","AT5G39850.1",2,839879,54123.6666666667,44913,0.0644422192561865,0.0534755601699769,0.997806024901783,0.997638935747797,745,"Ribosomal protein S4","","Ribosomal protein S4"
"881","AT4G17170.1",1,315696.333333333,20187.6666666667,22396.6666666667,0.0639464717677008,0.0709437022286184,0.998254090694514,0.998254493005648,746,"RAB GTPase homolog B1C","member of RAB gene family","RAB GTPase homolog B1C (RABB1C)"
"882","AT1G17100.1",3,1263596.66666667,79524.3333333333,299458,0.0629349027511416,0.236988596044624,0.991776827368315,0.987808316916871,747,"SOUL heme-binding family protein","","SOUL heme-binding family protein"
"883","AT3G08580.1",3,717410,44615.3333333333,33920.3333333333,0.0621894500123128,0.0472816567002597,0.997486633049419,0.997543525864237,748,"ADP/ATP carrier 1","mitochondrial ADP/ATP carrier","ADP/ATP carrier 1 (AAC1)"
"884","AT4G28390.1",3,717410,44615.3333333333,33920.3333333333,0.0621894500123128,0.0472816567002597,0.997486633049419,0.997543525864237,748,"ADP/ATP carrier 3","Encodes a mitochondrial ADP/ATP carrier protein. Shown in heterologous systems to be located in the plasma membrane. Has comparable affinity for ADP and ATP (in E.coli).","ADP/ATP carrier 3 (AAC3)"
"885","AT4G11010.1",1,61626.3333333333,3831.33333333333,9352,0.0621703925270041,0.15175330892097,0.99197021871981,0.990169442152878,749,"nucleoside diphosphate kinase 3","nucleoside diphosphate kinase 3 (ndpk3), located to the inter-membrane space in mitochondria","nucleoside diphosphate kinase 3 (NDPK3)"
"886","AT4G12420.1",2,701230.666666667,43415.6666666667,52161,0.0619135310682362,0.0743849384795873,0.999695243020457,0.999740625553198,750,"Cupredoxin superfamily protein","Encodes a protein of unknown function involved in directed root tip growth. It is a member of 19-member gene family and is distantly related structurally to the multiple-copper oxidases ascorbate oxidase and laccase, though it lacks the copper-binding domains. The protein is glycosylated and GPI-anchored. It is localized to the plasma membrane and the cell wall. The gene is expressed most strongly in expanding tissues.","SKU5"
"887","AT2G43030.1",2,817212.666666667,49156.3333333333,87350,0.0601512131888966,0.106887721596745,0.99914429381691,0.99905736818631,751,"Ribosomal protein L3 family protein","","Ribosomal protein L3 family protein"
"888","AT3G14390.1",1,111516,6664.66666666667,7774.33333333333,0.0597642191852888,0.0697149586905317,0.997884825735964,0.99773764499376,752,"Pyridoxal-dependent decarboxylase family protein","","Pyridoxal-dependent decarboxylase family protein"
"889","AT2G22990.1",1,183527.333333333,10775.3333333333,25117.3333333333,0.0587124170423298,0.1368588148541,0.999774036053873,0.99998272320214,753,"sinapoylglucose 1","sinapoylglucose:malate sinapoyltransferase. Catalyzes the formation of sinapoylmalate from sinapoylglucose. Mutants accumulate excess sinapoylglucose.","sinapoylglucose 1 (SNG1)"
"890","ATCG00720.1",1,42541,2484.66666666667,286.333333333333,0.0584064001002954,0.0067307616965594,0.993046126666834,0.993218335009759,754,"photosynthetic electron transfer B","Encodes the cytochrome b(6) subunit of the cytochrome b6f complex.","photosynthetic electron transfer B (PETB)"
"891","ATCG00680.1",1,165996,9689,4046,0.0583688763584665,0.0243740813031639,0.985688878765338,0.986544177668444,755,"photosystem II reaction center protein B","encodes for CP47, subunit of the photosystem II reaction center.","photosystem II reaction center protein B (PSBB)"
"892","AT1G35680.1",2,1457301.33333333,83488,132223,0.0572894555781646,0.0907314067280526,0.998952015645497,0.999035334804986,756,"Ribosomal protein L21","","Ribosomal protein L21"
"893","AT4G12800.1",1,90692.6666666667,5060,2909.66666666667,0.0557928241166136,0.0320827115753571,0.977678183124595,0.978637475328833,757,"photosystem I subunit l","Encodes subunit L of photosystem I reaction center.","photosystem I subunit l (PSAL)"
"894","AT3G55260.1",2,888353.666666667,49377,72494.6666666667,0.0555825926686106,0.0816056367940546,0.999776293138004,0.999766639679154,758,"beta-hexosaminidase 1","Encodes a protein with &",""
"895","AT1G29910.1",2,1226047.66666667,67230.3333333333,26940.6666666667,0.0548350077743035,0.0219735883025755,0.990968121663816,0.991539837057128,759,"chlorophyll A/B binding protein 3","member of Chlorophyll a/b-binding protein family","chlorophyll A/B binding protein 3 (CAB3)"
"896","AT2G05070.1",2,1226047.66666667,67230.3333333333,26940.6666666667,0.0548350077743035,0.0219735883025755,0.990968121663816,0.991539837057128,759,"photosystem II light harvesting complex gene 2.2","Encodes Lhcb2.2.  Belongs to the Lhc super-gene family encodes the light-harvesting chlorophyll a/b-binding (LHC) proteins that constitute the antenna system of the photosynthetic apparatus.","photosystem II light harvesting complex gene 2.2 (LHCB2.2)"
"897","AT4G29060.1",5,6196891.33333333,337750.666666667,382190.333333333,0.0545032417867152,0.0616745256250526,0.998881440148695,0.998859410896882,760,"elongation factor Ts family protein","","embryo defective 2726 (emb2726)"
"898","AT4G00100.1",1,100439.333333333,5414,4073.66666666667,0.053903185339077,0.0405584797456508,0.999365815300863,0.999297860122597,761,"ribosomal protein S13A","Encodes a cytoplasmic ribosomal protein S13 homologue involved in early leaf development","ribosomal protein S13A (RPS13A)"
"899","AT5G64570.1",6,3666252.33333333,197080,104010.666666667,0.0537551652427633,0.0283697512364352,0.997827698721667,0.997937302685291,762,"beta-D-xylosidase 4","Encodes a beta-d-xylosidase that belongs to family 3 of glycoside hydrolases.","beta-D-xylosidase 4 (XYL4)"
"900","AT5G09700.1",6,3666252.33333333,197080,104010.666666667,0.0537551652427633,0.0283697512364352,0.997827698721667,0.997937302685291,762,"Glycosyl hydrolase family protein","","Glycosyl hydrolase family protein"
"901","AT5G63860.1",1,326896,17368.3333333333,19703.3333333333,0.053131067169171,0.0602740117142251,0.997668885449424,0.997602940105126,763,"Regulator of chromosome condensation (RCC1) family protein","UV-B-specific signaling component that orchestrates expression of a range of genes with vital UV-protective functions. Located in the nucleus and the cytosol. Associates with chromatin via histones. UV-B light promotes URV8 protein accumulation in the nucleus.","UVB-RESISTANCE 8 (UVR8)"
"902","AT2G17420.1",1,906244.333333333,47519.6666666667,60894,0.0524358221274395,0.0671937994646771,0.999279238144486,0.999244909708314,764,"NADPH-dependent thioredoxin reductase A","NADPH-dependent thioredoxin reductase, major cytosolic isoform","NADPH-dependent thioredoxin reductase A (NTRA)"
"903","AT2G47610.1",1,84634.6666666667,4416.66666666667,5044.66666666667,0.0521850778246896,0.0596052051168946,0.999203632548201,0.99915824737483,765,"Ribosomal protein L7Ae/L30e/S12e/Gadd45 family protein","","Ribosomal protein L7Ae/L30e/S12e/Gadd45 family protein"
"904","AT3G04010.1",1,43992,2286.66666666667,3196.66666666667,0.0519791477238286,0.0726647269200461,0.99253115161847,0.992055933452438,766,"O-Glycosyl hydrolases family 17 protein","","O-Glycosyl hydrolases family 17 protein"
"905","AT5G20010.1",1,1602861.66666667,82646.6666666667,88099.3333333333,0.0515619459778708,0.0549637783256405,0.997770128387564,0.997739458763385,767,"RAS-related nuclear protein-1","A member of RAN GTPase gene family. Encodes a small soluble GTP-binding protein. Likely to be involved in nuclear translocation of proteins.  May also be involved in cell cycle progression.","RAS-related nuclear protein-1 (RAN-1)"
"906","AT3G29320.1",2,270515.333333333,13879,66343,0.0513057793396801,0.245246726618085,0.999521807811799,0.999853268318322,768,"Glycosyl transferase, family 35","Encodes a plastidic alpha-glucan phosphorylase.  In vitro, the enzyme has a preference for maltooligosaccharides, such as maltoheptaose.","Glycosyl transferase, family 35"
"907","AT2G01250.1",2,767666.666666667,38314.3333333333,41360.6666666667,0.0499101172383847,0.0538784194528875,0.994543395478271,0.994496212056236,769,"Ribosomal protein L30/L7 family protein","","Ribosomal protein L30/L7 family protein"
"908","AT2G01250.2",2,767666.666666667,38314.3333333333,41360.6666666667,0.0499101172383847,0.0538784194528875,0.994543395478271,0.994496212056236,769,"Ribosomal protein L30/L7 family protein","","Ribosomal protein L30/L7 family protein"
"909","AT4G24190.1",2,843350.666666667,41880.6666666667,74300.3333333333,0.0496598488884813,0.0881013512765745,0.996047741035567,0.995753998269013,770,"Chaperone protein htpG family protein","encodes an ortholog of GRP94, an ER-resident HSP90-like protein and is involved in regulation of meristem size and organization. Single and double mutant analyses suggest that SHD may be required for the correct folding and/or complex formation of CLV proteins. Lines carrying recessive mutations in this locus exhibits expanded shoot meristems, disorganized root meristems, and defective pollen tube elongation. Transcript is detected in all tissues examined and is not induced by heat.  Endoplasmin supports the protein secretory pathway and has a role in proliferating tissues.","SHEPHERD (SHD)"
"910","AT1G65960.1",2,2138665,101934,91869,0.047662443627216,0.0429562367177655,0.99948298796629,0.999461251900641,771,"glutamate decarboxylase 2","glutamate decarboxylase (GAD2)","glutamate decarboxylase 2 (GAD2)"
"911","AT5G46020.1",1,187838,8901.33333333333,12034.6666666667,0.0473883523745639,0.0640693931295407,0.999106022431339,0.999074995655499,772,"","","CONTAINS InterPro DOMAIN/s: Casein kinase substrate, phosphoprotein PP28 (InterPro:IPR019380)"
"912","AT1G76180.1",6,14641114.3333333,691592.666666667,551117,0.0472363408222366,0.0376417386991696,0.993863866980965,0.993983710518892,773,"Dehydrin family protein","Encodes a dehydrin protein whose expression is induced early on in response to dehydration stress. This gene's expression to cold occurs in two waves, with early induction occurring within 1 h and secondary induction occurring 5 h after the beginning of cold stress.  Expression is also induced in response to ABA but not in response to 2,4-D, BA, and GA3.  ERD14 protein is capable of binding Ca2+, especially when the protein is phosphorylated.","EARLY RESPONSE TO DEHYDRATION 14 (ERD14)"
"913","AT1G09640.1",2,616043,28378.3333333333,26908.3333333333,0.0460655073320098,0.0436793102645973,0.999873046337575,0.999844723070543,774,"Translation elongation factor EF1B, gamma chain","","Translation elongation factor EF1B, gamma chain"
"914","AT1G09640.2",2,616043,28378.3333333333,26908.3333333333,0.0460655073320098,0.0436793102645973,0.999873046337575,0.999844723070543,774,"Translation elongation factor EF1B, gamma chain","","Translation elongation factor EF1B, gamma chain"
"915","AT3G54640.1",1,4687577,215043.333333333,177145.666666667,0.04587515753519,0.0377904547843516,0.980324990813807,0.980625035854943,775,"tryptophan synthase alpha chain","Catalyzes the conversion of indole-3-glycerolphosphate to indole, the penultimate reaction in the biosynthesis of tryptophan. Functions as a heterocomplex with tryptophan synthase beta subunit (TSA2).","tryptophan synthase alpha chain (TSA1)"
"916","AT2G42740.1",1,701373,32125.3333333333,35557,0.0458034930533872,0.0506962771592291,0.997194040010793,0.997143720867735,776,"ribosomal protein large subunit 16A","encodes a cytosolic ribosomal protein L16, which is a constituent of 60S large ribosomal complex. Gene is expressed in root stele and anthers and expression is induced by auxin treatment.","ribosomal protein large subunit 16A (RPL16A)"
"917","AT4G24820.1",1,100294.666666667,4556.66666666667,9164.33333333333,0.0454327913747491,0.0913740843647386,0.999988217468378,0.999996961392442,777,"26S proteasome, regulatory subunit Rpn7;Proteasome component (PCI) domain","","26S proteasome, regulatory subunit Rpn7"
"918","AT3G01910.1",2,226573,10162.6666666667,30762.6666666667,0.0448538293029914,0.135773753565812,0.999698442844579,0.999672606002735,778,"sulfite oxidase","Encodes a homodimeric Mo-enzyme with molybdopterin as organic component of the molybdenum cofactor.  It lacks the heme domain that other eukaryotic Mo-enzymes possess and has no redox-active centers other than the molybdenum.  SO protein has been found in all parts of the plant. The plant SO combines its enzymatic  sulfite oxidation with a subsequent nonenzymatic step using its reaction product H2O2 as intermediate for oxidizing another molecule of sulfite.","sulfite oxidase (SOX)"
"919","AT3G01910.2",2,226573,10162.6666666667,30762.6666666667,0.0448538293029914,0.135773753565812,0.999698442844579,0.999672606002735,778,"sulfite oxidase","Encodes a homodimeric Mo-enzyme with molybdopterin as organic component of the molybdenum cofactor.  It lacks the heme domain that other eukaryotic Mo-enzymes possess and has no redox-active centers other than the molybdenum.  SO protein has been found in all parts of the plant. The plant SO combines its enzymatic  sulfite oxidation with a subsequent nonenzymatic step using its reaction product H2O2 as intermediate for oxidizing another molecule of sulfite.","sulfite oxidase (SOX)"
"920","AT3G25860.1",1,436599,19104,13460,0.0437563988923474,0.0308292048309776,0.998007197186948,0.99801052982339,779,"2-oxoacid dehydrogenases acyltransferase family protein","Nuclear encoded dihydrolipoamide S-acetyltransferase (LTA2) that encodes teh  Pyruvate Decarboxylase E2 subunit. Mutant has embryo defect.","LTA2"
"921","AT4G13360.1",2,385060.666666667,16493,18259.6666666667,0.0428322117207505,0.0474202333485113,0.999519922315755,0.999490907898029,780,"ATP-dependent caseinolytic (Clp) protease/crotonase family protein","","ATP-dependent caseinolytic (Clp) protease/crotonase family protein"
"922","AT5G52310.1",7,2262393,96436.6666666667,110481.666666667,0.0426259569697514,0.0488339853715365,0.999572623324605,0.999550180448657,781,"low-temperature-responsive protein 78 (LTI78) / desiccation-responsive protein 29A (RD29A)","cold regulated gene, the 5' region of cor78 has cis-acting regulatory elements that can impart cold-regulated gene expression","LOW-TEMPERATURE-INDUCED 78 (LTI78)"
"923","AT3G63240.1",1,199420,8373.33333333333,6016.66666666667,0.0419884331227226,0.0301708287366697,0.99969539905044,0.999694940916424,782,"DNAse I-like superfamily protein","","DNAse I-like superfamily protein"
"924","AT2G38750.1",1,339392.666666667,14018.6666666667,14852,0.0413051548943308,0.0437605212448118,0.999901390890664,0.999985902562359,783,"annexin 4","Annexins are a family of calcium dependent membrane binding proteins though to be involved in Golgi mediated secretion. This is one of four annexins identified in Arabidopsis.","annexin 4 (ANNAT4)"
"925","AT4G16720.1",2,369267,15154.3333333333,19725,0.0410389591632432,0.0534166334928385,0.977966258333115,0.977400196337991,784,"Ribosomal protein L23/L15e family protein","","Ribosomal protein L23/L15e family protein"
"926","AT1G04270.1",1,256606,10450.6666666667,11939.3333333333,0.0407265093827372,0.0465278806159378,0.997591025138598,0.997552352476262,785,"cytosolic ribosomal protein S15","Encodes cytosolic ribosomal protein S15.","cytosolic ribosomal protein S15 (RPS15)"
"927","AT5G09500.1",1,256606,10450.6666666667,11939.3333333333,0.0407265093827372,0.0465278806159378,0.997591025138598,0.997552352476262,785,"Ribosomal protein S19 family protein","","Ribosomal protein S19 family protein"
"928","AT5G09510.1",1,110041.666666667,4478.66666666667,5024.66666666667,0.040699734948883,0.0456614918591443,0.998043546086232,0.998000473099339,786,"Ribosomal protein S19 family protein","","Ribosomal protein S19 family protein"
"929","AT5G09510.2",1,110041.666666667,4478.66666666667,5024.66666666667,0.040699734948883,0.0456614918591443,0.998043546086232,0.998000473099339,786,"Ribosomal protein S19 family protein","","Ribosomal protein S19 family protein"
"930","AT1G01790.1",1,98246.3333333333,3959,10193.3333333333,0.0402966692565287,0.103752811809771,0.994925909197735,0.994392581696332,787,"K+ efflux antiporter 1","K efflux antiporter KEA1","K+ efflux antiporter 1 (KEA1)"
"931","AT2G01140.1",3,555671.333333333,22078.6666666667,15256.3333333333,0.0397333195762003,0.0274556782366555,0.99423627860939,0.994368262791176,788,"Aldolase superfamily protein","","Aldolase superfamily protein"
"932","AT2G39730.1",10,9749446,386529,389948,0.039646252720411,0.0399969393132697,0.999610653009101,0.999617407761954,789,"rubisco activase","Rubisco activase, a nuclear-encoded chloroplast protein that consists of two isoforms arising from alternative splicing in most plants. Required for the light activation of rubisco.","rubisco activase (RCA)"
"933","AT2G39730.2",10,9749446,386529,389948,0.039646252720411,0.0399969393132697,0.999610653009101,0.999617407761954,789,"rubisco activase","Rubisco activase, a nuclear-encoded chloroplast protein that consists of two isoforms arising from alternative splicing in most plants. Required for the light activation of rubisco.","rubisco activase (RCA)"
"934","AT2G07698.1",3,1478516,57336.3333333333,40107,0.0387796502258571,0.0271265241634179,0.998091011004712,0.998136686268555,790,"ATPase, F1 complex, alpha subunit protein","","ATPase, F1 complex, alpha subunit protein"
"935","AT2G45820.1",2,543287.333333333,20890.6666666667,24794.3333333333,0.0384523352283813,0.045637606128617,0.987215555395588,0.987053724299181,791,"Remorin family protein","","Remorin family protein"
"936","AT1G29150.1",1,18453.6666666667,699.333333333333,2657.33333333333,0.0378967142934557,0.14400028901212,0.949522362718285,0.942333199236074,792,"non-ATPase subunit 9","specifically interacts with FUS6/COP11 via the C-terminal domain of FUS6/COP11 and associates with an ATPase subunit of the 19S proteasome regulatory complex, AtS6A.","non-ATPase subunit 9 (ATS9)"
"937","AT2G31610.1",2,2665246,97797,80708,0.0366934234213277,0.0302816325397355,0.996804400780373,0.996847020744126,793,"Ribosomal protein S3 family protein","","Ribosomal protein S3 family protein"
"938","AT5G47190.1",1,115090,4211.33333333333,7986.33333333333,0.0365916529093173,0.0693920699742231,0.954520727702383,0.951740049211693,794,"Ribosomal protein L19 family protein","","Ribosomal protein L19 family protein"
"939","AT4G31700.1",1,1105779,39852.6666666667,34447.3333333333,0.0360403540550749,0.0311520957924986,0.997637565195643,0.997656445265289,795,"ribosomal protein S6","Encodes a putative ribosomal protein S6 (rps6a). RPS6A and RPS6B are fully redundant and essential during gametogenesis.","ribosomal protein S6 (RPS6)"
"940","AT1G62660.1",4,2461202,86902.3333333333,110348,0.0353088992018263,0.0448350033845251,0.999130913727174,0.999115529067069,796,"Glycosyl hydrolases family 32 protein","","Glycosyl hydrolases family 32 protein"
"941","AT1G42550.1",2,273998,9440.33333333333,16182.6666666667,0.0344540227787551,0.0590612583546839,0.997338663685881,0.997207273238461,797,"plastid movement impaired1","Encodes a plant-specific protein of unknown function that appears to be conserved among angiosperms.","PLASTID MOVEMENT IMPAIRED1 (PMI1)"
"942","AT3G05900.1",15,23076813.6666667,785156.666666667,716125,0.0340236168653035,0.031032230460586,0.999641636967516,0.999651682889891,798,"neurofilament protein-related","","neurofilament protein-related"
"943","ATCG00380.1",1,444649,15025.3333333333,21571.3333333333,0.0337914474862944,0.0485131718126732,0.99513123976682,0.994992058666959,799,"chloroplast ribosomal protein S4","Chloroplast encoded ribosomal protein S4","chloroplast ribosomal protein S4 (RPS4)"
"944","AT4G23630.1",1,67262,2254.33333333333,2193,0.0335157047565242,0.0326038476405697,0.994398142471461,0.994401604104585,800,"VIRB2-interacting protein 1","","VIRB2-interacting protein 1 (BTI1)"
"945","AT3G47470.1",1,434897,14468,11172.6666666667,0.0332676472820001,0.0256903741958824,0.99737747938706,0.997446405139693,801,"light-harvesting chlorophyll-protein complex I subunit A4","Encodes a chlorophyll a/b-binding protein that is more similar to the PSI Cab proteins than the PSII cab proteins. The predicted protein is about 20 amino acids shorter than most known Cab proteins.","light-harvesting chlorophyll-protein complex I subunit A4 (LHCA4)"
"946","AT3G22200.1",1,218527.666666667,7228.66666666667,15403.3333333333,0.0330789541522584,0.0704868796170737,0.99265117146212,0.992055310477892,802,"Pyridoxal phosphate (PLP)-dependent transferases superfamily protein","Genetically redundant with POP3;mediates pollen tube guidance. Double mutants are self sterile; gamma-aminobutyrate transaminase subunit precursor; nuclear gene for mitochondrial product. Encodes gamma-aminobutyrate transaminase that uses pyruvate instead of alpha-ketoglutarate as cosubstrate. Mutations in POP2/HER1 render roots resistant to the inhibitory growth effects of the volatile organic compound E-2-hexenal implicated in plant defense.","POLLEN-PISTIL INCOMPATIBILITY 2 (POP2)"
"947","AT3G15950.1",3,494243.666666667,16172.6666666667,5346,0.0327220514037947,0.0108165270706554,0.997731517256763,0.997752896977276,803,"DNA topoisomerase-related","Similar to TSK-associating protein 1 (TSA1), contains 10 EFE repeats, a novel repeat sequence unique to plants.  Expressed preferentially in the roots.Protein is localized to ER bodies- an endoplasmic reticulum derived structure. Loss of function mutations lack ER bodies.","NAI2"
"948","AT5G26667.1",1,605567.666666667,19673.6666666667,20225.6666666667,0.0324879740937291,0.0333995154959286,0.99184947042433,0.991849069717463,804,"P-loop containing nucleoside triphosphate hydrolases superfamily protein","encodes a uridine 5'-monophosphate (UMP)/cytidine 5'-monophosphate (CMP) kinase.","PYR6"
"949","AT1G09590.1",1,427875,13830.6666666667,18087,0.0323240821891129,0.0422716914986854,0.99981316279846,0.999797713191793,805,"Translation protein SH3-like family protein","","Translation protein SH3-like family protein"
"950","AT4G31480.1",1,118405.333333333,3806.66666666667,4891.66666666667,0.0321494527273546,0.0413128913112022,0.999556363808756,0.999813198742206,806,"Coatomer, beta subunit","","Coatomer, beta subunit"
"951","AT1G23820.1",1,165883.333333333,5260.66666666667,7692,0.0317130513413041,0.0463699387119461,0.998727629863081,0.998867535859319,807,"spermidine synthase 1","Spermidine synthase.","spermidine synthase 1 (SPDS1)"
"952","AT5G54500.1",2,120502,3749,38780.3333333333,0.0311115168212976,0.321823150929722,0.982819338256216,0.96662996432369,808,"flavodoxin-like quinone reductase 1","Encodes a flavin mononucleotide-binding flavodoxin-like quinone reductase that is a primary auxin-response gene.","flavodoxin-like quinone reductase 1 (FQR1)"
"953","AT4G27270.1",2,120502,3749,38780.3333333333,0.0311115168212976,0.321823150929722,0.982819338256216,0.96662996432369,808,"Quinone reductase family protein","","Quinone reductase family protein"
"954","AT5G54500.2",2,120502,3749,38780.3333333333,0.0311115168212976,0.321823150929722,0.982819338256216,0.96662996432369,808,"flavodoxin-like quinone reductase 1","Encodes a flavin mononucleotide-binding flavodoxin-like quinone reductase that is a primary auxin-response gene.","flavodoxin-like quinone reductase 1 (FQR1)"
"955","AT1G70310.1",1,336938.333333333,10472.6666666667,8373.66666666667,0.0310818497944728,0.0248522232060268,0.99905585921817,0.999048199429925,809,"spermidine synthase 2","Spermidine synthase.","spermidine synthase 2 (SPDS2)"
"956","AT1G64330.1",1,45453.3333333333,1411,2184,0.0310428278087416,0.0480492813141684,0.99030422145537,0.989836317194532,810,"myosin heavy chain-related","","myosin heavy chain-related"
"957","AT2G36620.1",1,124832,3788.66666666667,3247.33333333333,0.0303501238998547,0.0260136289840212,0.998634345234484,0.998661912771676,811,"ribosomal protein L24","RPL24A encodes ribosomal protein L24, homolog of cytosolic RPL24, found in archaea and higher eukaryotes. Arabidopsis has two RPL24 homologs, RPL24A (AT2G36620) and RPL24B (AT3G53020).","ribosomal protein L24 (RPL24A)"
"958","AT2G37340.1",1,127780.333333333,3868.33333333333,4184.66666666667,0.0302733075773267,0.0327489102391865,0.989880444541093,0.989708639243311,812,"arginine/serine-rich zinc knuckle-containing protein 33","encodes an RS-containing Zinc knuckle protein with molecular mass of 33kDa that is localized to nuclear specks.","arginine/serine-rich zinc knuckle-containing protein 33 (RSZ33)"
"959","AT2G36160.1",1,2876431.66666667,86428.3333333333,116331.666666667,0.0300470664173609,0.0404430489396874,0.999196910163725,0.999192295990233,813,"Ribosomal protein S11 family protein","","Ribosomal protein S11 family protein"
"960","AT3G62750.1",1,732593.333333333,21815.6666666667,42640.6666666667,0.0297786857647262,0.0582050978714885,0.996968461692036,0.996793080489085,814,"beta glucosidase 8","","beta glucosidase 8 (BGLU8)"
"961","AT1G69840.1",1,21453.3333333333,620,880,0.028899937849596,0.0410192666252331,0.980498696074159,0.980338260310813,815,"SPFH/Band 7/PHB domain-containing membrane-associated protein family","","SPFH/Band 7/PHB domain-containing membrane-associated protein family"
"962","AT5G02870.1",1,544807.333333333,15509.6666666667,20089.3333333333,0.0284681679517285,0.036874197728616,0.993474901961189,0.99335013411047,816,"Ribosomal protein L4/L1 family","","Ribosomal protein L4/L1 family"
"963","AT1G20970.1",1,21222,603.666666666667,781.666666666667,0.0284453240348066,0.03683284641724,0.999999619494075,0.999998469523573,817,"","","FUNCTIONS IN: molecular_function unknown"
"964","AT5G14320.1",1,306660.666666667,8710,10824.6666666667,0.028402729618623,0.0352985167101095,0.998732862229392,0.99872789545729,818,"Ribosomal protein S13/S18 family","","Ribosomal protein S13/S18 family"
"965","AT4G36250.1",1,173705.666666667,4901.33333333333,1723.66666666667,0.0282163122676865,0.00992291558325674,0.999148168703557,0.999127599116018,819,"aldehyde dehydrogenase 3F1","Encodes a putative aldehyde dehydrogenase. The gene is not responsive to osmotic stress and is expressed constitutively at a low level in plantlets and root cultures.","aldehyde dehydrogenase 3F1 (ALDH3F1)"
"966","AT5G55180.1",1,76688.3333333333,2161,1504,0.0281789928933128,0.019611848825332,0.999763087495349,0.99976640846666,820,"O-Glycosyl hydrolases family 17 protein","","O-Glycosyl hydrolases family 17 protein"
"967","AT1G10840.1",1,50352.6666666667,1413.33333333333,1386.66666666667,0.0280686888479922,0.0275390909451999,0.994689009650639,0.99466252288089,821,"translation initiation factor 3 subunit H1","Encodes eukaryotic initiation factor 3H1 subunit (TIF3H1).","translation initiation factor 3 subunit H1 (TIF3H1)"
"968","AT3G19420.1",1,227593.333333333,6347,9952.66666666667,0.0278874600896336,0.0437300448167785,0.998058281691996,0.997974929959839,822,"PTEN 2","","PTEN 2 (PEN2)"
"969","AT4G34450.1",1,194115.333333333,5304.66666666667,6789,0.0273273964275534,0.034974053226089,0.998534908237916,0.998474773770235,823,"coatomer gamma-2 subunit, putative / gamma-2 coat protein, putative / gamma-2 COP, putative","","coatomer gamma-2 subunit, putative / gamma-2 coat protein, putative / gamma-2 COP, putative"
"970","AT5G40450.1",12,2128544.66666667,57616.6666666667,81204,0.0270685729874277,0.0381500098502357,0.999279703171338,0.999286107642747,824,"","","unknown protein"
"971","AT1G29470.1",1,69570.3333333333,1882.33333333333,1044,0.027056551882747,0.0150063964045977,0.999992516312558,0.999976922037887,825,"S-adenosyl-L-methionine-dependent methyltransferases superfamily protein","","S-adenosyl-L-methionine-dependent methyltransferases superfamily protein"
"972","AT2G30970.1",1,233153.333333333,6210,8384.33333333333,0.0266348325851371,0.0359605981757356,0.998261247070388,0.998208295509313,826,"aspartate aminotransferase 1","ASPARTATE AMINOTRANSFERASE 1","aspartate aminotransferase 1 (ASP1)"
"973","AT1G72960.1",1,125221,3325,2431.66666666667,0.0265530542001741,0.0194190005403779,0.997023102662298,0.99700431333138,827,"Root hair defective 3 GTP-binding protein (RHD3)","","Root hair defective 3 GTP-binding protein (RHD3)"
"974","ATCG00270.1",1,159249,4214.66666666667,1747.33333333333,0.026465890942277,0.0109723347294698,0.974506269170578,0.975217841702438,828,"photosystem II reaction center protein D","PSII D2 protein","photosystem II reaction center protein D (PSBD)"
"975","AT2G20990.1",2,135364,3534.66666666667,2411.33333333333,0.0261123095259202,0.017813697388769,0.999016735739218,0.999117805849679,829,"synaptotagmin A","Encodes a plasma membrane localized protein with similarity to synaptotagmins, a class of membrane trafficking proteins. SYT1 is expressed in all tissues.  Loss of function mutations show hypersensitivity to NaCl and electrolyte leakage from the plasma membrane. SYT1 also affects calcium dependent freezing tolerance. SYT1 probably plays a role in membrane repair such as membrane resealing after freezing induced damage. Regulates endocytosis endosome  recycling at the plasma membrane, but not membrane traffic along the secretory pathway.","synaptotagmin A (SYTA)"
"976","AT5G13850.1",1,1011173.33333333,26135.6666666667,57878.6666666667,0.025846870961787,0.0572391149555632,0.986137724513538,0.985220721845691,830,"nascent polypeptide-associated complex subunit alpha-like protein 3","","nascent polypeptide-associated complex subunit alpha-like protein 3 (NACA3)"
"977","AT5G55660.1",1,417368.666666667,9781.66666666667,38799,0.0234365141609416,0.0929609793420046,0.997716678962143,0.99753433841889,831,"DEK domain-containing chromatin associated protein","","DEK domain-containing chromatin associated protein"
"978","AT3G20820.1",1,235019.666666667,5476,3044.33333333333,0.0233001777156238,0.0129535258751395,0.99240298285094,0.992558331761826,832,"Leucine-rich repeat (LRR) family protein","","Leucine-rich repeat (LRR) family protein"
