"","Accession","Description","mean_mock","mean_vir","mean_avr","FC_vir","FC_avr","ttest_mock_vir","ttest_mock_avr","Unique peptides","Confidence score"
"858","AT1G10630.1","| Symbols: ATARFA1F, ARFA1F | ADP-ribosylation factor A1F | chr1:3513189-3514230 REVERSE LENGTH=181",404145,30037,36448.6666666667,0.0743223348055772,0.0901871028137591,0.991192371517083,0.990913405619754,"1","30.65"
"859","AT4G01150.1","| Symbols:  | unknown protein; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: thylakoid, chloroplast thylakoid membrane, chloroplast, plastoglobule, chloroplast envelope; EXPRESSED IN: 23 plant structu",641380.666666667,47503.3333333333,31386.6666666667,0.0740641802943858,0.0489360972319091,0.998057100727411,0.998143767515572,"1","18.61"
"860","AT5G53460.1","| Symbols: GLT1 | NADH-dependent glutamate synthase 1 | chr5:21700518-21709629 FORWARD LENGTH=2208",128026.333333333,9424,9946.66666666667,0.0736098563056038,0.0776923497509627,0.999532235837184,0.999683568382655,"2","54.39"
"861","AT1G09780.1","| Symbols:  | Phosphoglycerate mutase, 2,3-bisphosphoglycerate-independent | chr1:3165550-3167812 REVERSE LENGTH=557",42223.6666666667,3069,5192.66666666667,0.0726843555352054,0.122980003315676,0.994610752789386,0.994071171257273,"1","26.86"
"862","AT5G18170.1","| Symbols: GDH1 | glutamate dehydrogenase 1 | chr5:6006172-6008248 FORWARD LENGTH=411",225128,16341.3333333333,21309.6666666667,0.0725868542932613,0.0946557810075453,0.993163498068219,0.992955537745949,"1","16.49"
"863","AT2G18110.1","| Symbols:  | Translation elongation  factor EF1B/ribosomal protein S6 family protein | chr2:7872636-7873713 FORWARD LENGTH=231",241835.666666667,17518.6666666667,88849,0.0724403761783139,0.367394111979623,0.999678016305219,0.999972140175637,"1","65.16"
"864","AT1G21750.1","| Symbols: ATPDIL1-1, ATPDI5, PDI5, PDIL1-1 | PDI-like 1-1 | chr1:7645767-7648514 FORWARD LENGTH=501",2864290.33333333,206961.333333333,359012.666666667,0.0722557105768258,0.125340878502656,0.996894074386719,0.996526148565943,"8","382.52"
"865","AT1G21750.2","| Symbols: ATPDIL1-1, ATPDI5, PDI5, PDIL1-1 | PDI-like 1-1 | chr1:7645767-7648514 FORWARD LENGTH=501",2864290.33333333,206961.333333333,359012.666666667,0.0722557105768258,0.125340878502656,0.996894074386719,0.996526148565943,"8","382.52"
"866","AT1G20450.1","| Symbols: LTI29, LTI45, ERD10 | Dehydrin family protein | chr1:7088235-7089107 REVERSE LENGTH=260",1205592.66666667,86369,122162,0.0716402831470441,0.101329415297262,0.998768899240431,0.998694311476603,"5","142.11"
"867","AT3G09820.1","| Symbols: ADK1, ATADK1 | adenosine kinase 1 | chr3:3012122-3014624 FORWARD LENGTH=344",445569.666666667,31601.3333333333,40788.6666666667,0.0709234395818387,0.0915427366764195,0.994664613329009,0.994421914560558,"2","89.26"
"868","AT5G23820.1","| Symbols:  | MD-2-related lipid recognition domain-containing protein | chr5:8031386-8032809 FORWARD LENGTH=164",4588118.66666667,322656.333333333,439498.333333333,0.0703243217481443,0.0957905331713303,0.999558616986697,0.999543983364858,"2","50.32"
"869","AT2G44100.1","| Symbols: ATGDI1, AT-GDI1, GDI1 | guanosine nucleotide diphosphate dissociation inhibitor 1 | chr2:18241804-18244864 FORWARD LENGTH=445",41722.3333333333,2916.66666666667,5738,0.0699066047760192,0.137528262241645,0.998839986329711,0.998454570479501,"1","30.02"
"870","AT1G78370.1","| Symbols: ATGSTU20, GSTU20 | glutathione S-transferase TAU 20 | chr1:29484428-29485204 REVERSE LENGTH=217",441705.666666667,30603.3333333333,33523.6666666667,0.0692844480902441,0.0758959397547537,0.996432323314782,0.996337757792346,"1","17.02"
"871","AT3G62410.1","| Symbols: CP12-2, CP12 | CP12 domain-containing protein 2 | chr3:23091006-23091401 FORWARD LENGTH=131",4749368,328419,387001,0.0691500427004182,0.0814847364954664,0.998057298340889,0.998019882421778,"2","152.66"
"872","AT5G06600.1","| Symbols: UBP12 | ubiquitin-specific protease 12 | chr5:2019545-2027834 REVERSE LENGTH=1116",77189.3333333333,5311.66666666667,4775.66666666667,0.0688134802736129,0.0618695156498307,0.999999101655416,0.999997324343442,"1","17.27"
"873","AT4G05180.1","| Symbols: PSBQ, PSBQ-2, PSII-Q | photosystem II subunit Q-2 | chr4:2672093-2673170 REVERSE LENGTH=230",372763.666666667,25640,42408.6666666667,0.0687835277222118,0.11376824100346,0.994927386078779,0.994459361648452,"1","58.21"
"874","AT3G54140.1","| Symbols: ATPTR1, PTR1 | peptide transporter 1 | chr3:20045885-20048154 REVERSE LENGTH=570",60177,4101.66666666667,3503.33333333333,0.0681600389960727,0.0582171483013998,0.998844360232265,0.998031227819282,"1","30.83"
"875","AT1G78900.1","| Symbols: VHA-A | vacuolar ATP synthase subunit A | chr1:29660463-29664575 FORWARD LENGTH=623",5460849.66666667,371647.333333333,294403.333333333,0.0680566864167475,0.053911634874402,0.998181572277455,0.998228962030261,"8","242.73"
"876","AT2G46820.1","| Symbols: PTAC8, TMP14, PSAP, PSI-P | photosystem I P subunit | chr2:19243729-19244870 FORWARD LENGTH=174",25676.3333333333,1742.66666666667,6380,0.0678705422633034,0.24847784600605,0.929604951989561,0.902144260493025,"1","26.99"
"877","AT4G39730.1","| Symbols:  | Lipase/lipooxygenase, PLAT/LH2 family protein | chr4:18432950-18433581 FORWARD LENGTH=181",981680.666666667,65893.6666666667,74222.3333333333,0.0671233211614639,0.0756074106922753,0.994817774335879,0.994729973258185,"2","106.8"
"878","AT1G60740.1","| Symbols:  | Thioredoxin superfamily protein | chr1:22361127-22361817 FORWARD LENGTH=162",30742.6666666667,1992.33333333333,15407.6666666667,0.0648067831894869,0.501181853666999,0.999069111707044,0.999351674952411,"1","32.72"
"879","AT5G15200.1","| Symbols:  | Ribosomal protein S4 | chr5:4935124-4936334 REVERSE LENGTH=198",839879,54123.6666666667,44913,0.0644422192561865,0.0534755601699769,0.997806024901783,0.997638935747797,"2","44.59"
"880","AT5G39850.1","| Symbols:  | Ribosomal protein S4 | chr5:4935124-4936334 REVERSE LENGTH=198",839879,54123.6666666667,44913,0.0644422192561865,0.0534755601699769,0.997806024901783,0.997638935747797,"2","44.59"
"881","AT4G17170.1","| Symbols: AT-RAB2, ATRABB1C, ATRAB2A, RAB2A, RABB1C, ATRAB-B1B, RAB-B1B | RAB GTPase homolog B1C | chr4:9644908-9646220 REVERSE LENGTH=211",315696.333333333,20187.6666666667,22396.6666666667,0.0639464717677008,0.0709437022286184,0.998254090694514,0.998254493005648,"1","49.95"
"882","AT1G17100.1","| Symbols:  | SOUL heme-binding family protein | chr1:5844766-5845539 FORWARD LENGTH=232",1263596.66666667,79524.3333333333,299458,0.0629349027511416,0.236988596044624,0.991776827368315,0.987808316916871,"3","97.17"
"883","AT3G08580.1","| Symbols: AAC1 | ADP/ATP carrier 1 | chr3:2605706-2607030 REVERSE LENGTH=381",717410,44615.3333333333,33920.3333333333,0.0621894500123128,0.0472816567002597,0.997486633049419,0.997543525864237,"3","91.77"
"884","AT4G28390.1","| Symbols: AAC1 | ADP/ATP carrier 1 | chr3:2605706-2607030 REVERSE LENGTH=381",717410,44615.3333333333,33920.3333333333,0.0621894500123128,0.0472816567002597,0.997486633049419,0.997543525864237,"3","91.77"
"885","AT4G11010.1","| Symbols: NDPK3 | nucleoside diphosphate kinase 3 | chr4:6732780-6734298 REVERSE LENGTH=238",61626.3333333333,3831.33333333333,9352,0.0621703925270041,0.15175330892097,0.99197021871981,0.990169442152878,"1","26.5"
"886","AT4G12420.1","| Symbols: SKU5 | Cupredoxin superfamily protein | chr4:7349941-7352868 REVERSE LENGTH=587",701230.666666667,43415.6666666667,52161,0.0619135310682362,0.0743849384795873,0.999695243020457,0.999740625553198,"2","46.08"
"887","AT2G43030.1","| Symbols:  | Ribosomal protein L3 family protein | chr2:17894898-17895713 FORWARD LENGTH=271",817212.666666667,49156.3333333333,87350,0.0601512131888966,0.106887721596745,0.99914429381691,0.99905736818631,"2","87.96"
"888","AT3G14390.1","| Symbols:  | Pyridoxal-dependent decarboxylase family protein | chr3:4806771-4808954 FORWARD LENGTH=484",111516,6664.66666666667,7774.33333333333,0.0597642191852888,0.0697149586905317,0.997884825735964,0.99773764499376,"1","21.81"
"889","AT2G22990.1","| Symbols: SNG1, SCPL8 | sinapoylglucose 1 | chr2:9786393-9789925 FORWARD LENGTH=433",183527.333333333,10775.3333333333,25117.3333333333,0.0587124170423298,0.1368588148541,0.999774036053873,0.99998272320214,"1","17.22"
"890","ATCG00720.1","| Symbols: PETB | photosynthetic electron transfer B | chrC:74841-76292 FORWARD LENGTH=215",42541,2484.66666666667,286.333333333333,0.0584064001002954,0.0067307616965594,0.993046126666834,0.993218335009759,"1","25.77"
"891","ATCG00680.1","| Symbols: PSBB | photosystem II reaction center protein B | chrC:72371-73897 FORWARD LENGTH=508",165996,9689,4046,0.0583688763584665,0.0243740813031639,0.985688878765338,0.986544177668444,"1","16.72"
"892","AT1G35680.1","| Symbols:  | Ribosomal protein L21 | chr1:13208777-13210246 FORWARD LENGTH=220",1457301.33333333,83488,132223,0.0572894555781646,0.0907314067280526,0.998952015645497,0.999035334804986,"2","82.85"
"893","AT4G12800.1","| Symbols: PSAL | photosystem I subunit l | chr4:7521469-7522493 FORWARD LENGTH=219",90692.6666666667,5060,2909.66666666667,0.0557928241166136,0.0320827115753571,0.977678183124595,0.978637475328833,"1","19.42"
"894","AT3G55260.1","| Symbols: HEXO1, ATHEX2 | beta-hexosaminidase 1 | chr3:20489317-20492858 FORWARD LENGTH=541",888353.666666667,49377,72494.6666666667,0.0555825926686106,0.0816056367940546,0.999776293138004,0.999766639679154,"2","67.19"
"895","AT1G29910.1","| Symbols: CAB3, AB180, LHCB1.2 | chlorophyll A/B binding protein 3 | chr1:10472443-10473246 REVERSE LENGTH=267",1226047.66666667,67230.3333333333,26940.6666666667,0.0548350077743035,0.0219735883025755,0.990968121663816,0.991539837057128,"2","44.31"
"896","AT2G05070.1","| Symbols: CAB3, AB180, LHCB1.2 | chlorophyll A/B binding protein 3 | chr1:10472443-10473246 REVERSE LENGTH=267",1226047.66666667,67230.3333333333,26940.6666666667,0.0548350077743035,0.0219735883025755,0.990968121663816,0.991539837057128,"2","44.31"
"897","AT4G29060.1","| Symbols: emb2726 | elongation factor Ts family protein | chr4:14317744-14321315 FORWARD LENGTH=953",6196891.33333333,337750.666666667,382190.333333333,0.0545032417867152,0.0616745256250526,0.998881440148695,0.998859410896882,"5","200.78"
"898","AT4G00100.1","| Symbols: ATRPS13A, RPS13, PFL2, RPS13A | ribosomal protein S13A | chr4:37172-38123 FORWARD LENGTH=151",100439.333333333,5414,4073.66666666667,0.053903185339077,0.0405584797456508,0.999365815300863,0.999297860122597,"1","20.44"
"899","AT5G64570.1","| Symbols: XYL4, ATBXL4 | beta-D-xylosidase 4 | chr5:25810227-25813309 REVERSE LENGTH=784",3666252.33333333,197080,104010.666666667,0.0537551652427633,0.0283697512364352,0.997827698721667,0.997937302685291,"6","178.46"
"900","AT5G09700.1","| Symbols: XYL4, ATBXL4 | beta-D-xylosidase 4 | chr5:25810227-25813309 REVERSE LENGTH=784",3666252.33333333,197080,104010.666666667,0.0537551652427633,0.0283697512364352,0.997827698721667,0.997937302685291,"6","178.46"
"901","AT5G63860.1","| Symbols: UVR8 | Regulator of chromosome condensation (RCC1) family protein | chr5:25554821-25558587 REVERSE LENGTH=440",326896,17368.3333333333,19703.3333333333,0.053131067169171,0.0602740117142251,0.997668885449424,0.997602940105126,"1","34.96"
"902","AT2G17420.1","| Symbols: NTRA, ATNTRA, NTR2 | NADPH-dependent thioredoxin reductase A | chr2:7564357-7566219 FORWARD LENGTH=378",906244.333333333,47519.6666666667,60894,0.0524358221274395,0.0671937994646771,0.999279238144486,0.999244909708314,"1","19.82"
"903","AT2G47610.1","| Symbols:  | Ribosomal protein L7Ae/L30e/S12e/Gadd45 family protein | chr2:19529854-19531401 FORWARD LENGTH=257",84634.6666666667,4416.66666666667,5044.66666666667,0.0521850778246896,0.0596052051168946,0.999203632548201,0.99915824737483,"1","15.3"
"904","AT3G04010.1","| Symbols:  | O-Glycosyl hydrolases family 17 protein | chr3:1036879-1039263 REVERSE LENGTH=491",43992,2286.66666666667,3196.66666666667,0.0519791477238286,0.0726647269200461,0.99253115161847,0.992055933452438,"1","17.54"
"905","AT5G20010.1","| Symbols: RAN-1, RAN1, ATRAN1 | RAS-related nuclear protein-1 | chr5:6760364-6761747 FORWARD LENGTH=221",1602861.66666667,82646.6666666667,88099.3333333333,0.0515619459778708,0.0549637783256405,0.997770128387564,0.997739458763385,"1","33.25"
"906","AT3G29320.1","| Symbols:  | Glycosyl transferase, family 35 | chr3:11252871-11257587 FORWARD LENGTH=962",270515.333333333,13879,66343,0.0513057793396801,0.245246726618085,0.999521807811799,0.999853268318322,"2","43.39"
"907","AT2G01250.1","| Symbols:  | Ribosomal protein L30/L7 family protein | chr2:132943-134264 REVERSE LENGTH=242",767666.666666667,38314.3333333333,41360.6666666667,0.0499101172383847,0.0538784194528875,0.994543395478271,0.994496212056236,"2","48.7"
"908","AT2G01250.2","| Symbols:  | Ribosomal protein L30/L7 family protein | chr2:132943-134264 REVERSE LENGTH=242",767666.666666667,38314.3333333333,41360.6666666667,0.0499101172383847,0.0538784194528875,0.994543395478271,0.994496212056236,"2","48.7"
"909","AT4G24190.1","| Symbols: SHD, HSP90.7, AtHsp90.7, AtHsp90-7 | Chaperone protein htpG family protein | chr4:12551902-12555851 REVERSE LENGTH=823",843350.666666667,41880.6666666667,74300.3333333333,0.0496598488884813,0.0881013512765745,0.996047741035567,0.995753998269013,"2","86"
"910","AT1G65960.1","| Symbols: GAD2 | glutamate decarboxylase 2 | chr1:24555868-24557253 FORWARD LENGTH=365",2138665,101934,91869,0.047662443627216,0.0429562367177655,0.99948298796629,0.999461251900641,"2","94.5"
"911","AT5G46020.1","| Symbols:  | CONTAINS InterPro DOMAIN/s: Casein kinase substrate, phosphoprotein PP28 (InterPro:IPR019380); Has 30201 Blast hits to 17322 proteins in 780 species: Archae - 12; Bacteria - 1396; Metazoa - 17338; Fungi - 3422; Plants - 5037; Viruses -",187838,8901.33333333333,12034.6666666667,0.0473883523745639,0.0640693931295407,0.999106022431339,0.999074995655499,"1","48.25"
"912","AT1G76180.1","| Symbols: ERD14 | Dehydrin family protein | chr1:28587013-28587657 REVERSE LENGTH=185",14641114.3333333,691592.666666667,551117,0.0472363408222366,0.0376417386991696,0.993863866980965,0.993983710518892,"6","347.91"
"913","AT1G09640.1","| Symbols:  | Translation elongation factor EF1B, gamma chain | chr1:3120162-3122152 FORWARD LENGTH=414",616043,28378.3333333333,26908.3333333333,0.0460655073320098,0.0436793102645973,0.999873046337575,0.999844723070543,"2","213.92"
"914","AT1G09640.2","| Symbols:  | Translation elongation factor EF1B, gamma chain | chr1:3120162-3122152 FORWARD LENGTH=414",616043,28378.3333333333,26908.3333333333,0.0460655073320098,0.0436793102645973,0.999873046337575,0.999844723070543,"2","213.92"
"915","AT3G54640.1","| Symbols: TSA1, TRP3 | tryptophan synthase alpha chain | chr3:20223331-20225303 REVERSE LENGTH=312",4687577,215043.333333333,177145.666666667,0.04587515753519,0.0377904547843516,0.980324990813807,0.980625035854943,"1","16.28"
"916","AT2G42740.1","| Symbols: RPL16A | ribosomal protein large subunit 16A | chr2:17791794-17792946 FORWARD LENGTH=182",701373,32125.3333333333,35557,0.0458034930533872,0.0506962771592291,0.997194040010793,0.997143720867735,"1","43.56"
"917","AT4G24820.1","| Symbols:  | 26S proteasome, regulatory subunit Rpn7;Proteasome component (PCI) domain | chr4:12790471-12792599 REVERSE LENGTH=387",100294.666666667,4556.66666666667,9164.33333333333,0.0454327913747491,0.0913740843647386,0.999988217468378,0.999996961392442,"1","21.61"
"918","AT3G01910.1","| Symbols: SOX, AT-SO, AtSO | sulfite oxidase | chr3:314919-317274 REVERSE LENGTH=393",226573,10162.6666666667,30762.6666666667,0.0448538293029914,0.135773753565812,0.999698442844579,0.999672606002735,"2","37.76"
"919","AT3G01910.2","| Symbols: SOX, AT-SO, AtSO | sulfite oxidase | chr3:314919-317274 REVERSE LENGTH=393",226573,10162.6666666667,30762.6666666667,0.0448538293029914,0.135773753565812,0.999698442844579,0.999672606002735,"2","37.76"
"920","AT3G25860.1","| Symbols: LTA2, PLE2 | 2-oxoacid dehydrogenases acyltransferase family protein | chr3:9460632-9462585 FORWARD LENGTH=480",436599,19104,13460,0.0437563988923474,0.0308292048309776,0.998007197186948,0.99801052982339,"1","27.68"
"921","AT4G13360.1","| Symbols:  | ATP-dependent caseinolytic (Clp) protease/crotonase family protein | chr4:7775133-7777701 FORWARD LENGTH=421",385060.666666667,16493,18259.6666666667,0.0428322117207505,0.0474202333485113,0.999519922315755,0.999490907898029,"2","56.47"
"922","AT5G52310.1","| Symbols: COR78, LTI78, RD29A, LTI140 | low-temperature-responsive protein 78 (LTI78) / desiccation-responsive protein 29A (RD29A) | chr5:21240929-21243326 FORWARD LENGTH=710",2262393,96436.6666666667,110481.666666667,0.0426259569697514,0.0488339853715365,0.999572623324605,0.999550180448657,"7","190.33"
"923","AT3G63240.1","| Symbols:  | DNAse I-like superfamily protein | chr3:23364411-23366876 REVERSE LENGTH=547",199420,8373.33333333333,6016.66666666667,0.0419884331227226,0.0301708287366697,0.99969539905044,0.999694940916424,"1","16.86"
"924","AT2G38750.1","| Symbols: ANNAT4 | annexin 4 | chr2:16196582-16198431 REVERSE LENGTH=319",339392.666666667,14018.6666666667,14852,0.0413051548943308,0.0437605212448118,0.999901390890664,0.999985902562359,"1","46.92"
"925","AT4G16720.1","| Symbols:  | Ribosomal protein L23/L15e family protein | chr4:9400156-9401315 REVERSE LENGTH=204",369267,15154.3333333333,19725,0.0410389591632432,0.0534166334928385,0.977966258333115,0.977400196337991,"2","57.27"
"926","AT1G04270.1","| Symbols: RPS15 | cytosolic ribosomal protein S15 | chr1:1141852-1142960 REVERSE LENGTH=152",256606,10450.6666666667,11939.3333333333,0.0407265093827372,0.0465278806159378,0.997591025138598,0.997552352476262,"1","73.51"
"927","AT5G09500.1","| Symbols: RPS15 | cytosolic ribosomal protein S15 | chr1:1141852-1142960 REVERSE LENGTH=152",256606,10450.6666666667,11939.3333333333,0.0407265093827372,0.0465278806159378,0.997591025138598,0.997552352476262,"1","73.51"
"928","AT5G09510.1","| Symbols:  | Ribosomal protein S19 family protein | chr5:2955698-2956554 REVERSE LENGTH=152",110041.666666667,4478.66666666667,5024.66666666667,0.040699734948883,0.0456614918591443,0.998043546086232,0.998000473099339,"1","72.4"
"929","AT5G09510.2","| Symbols:  | Ribosomal protein S19 family protein | chr5:2955698-2956554 REVERSE LENGTH=152",110041.666666667,4478.66666666667,5024.66666666667,0.040699734948883,0.0456614918591443,0.998043546086232,0.998000473099339,"1","72.4"
"930","AT1G01790.1","| Symbols: KEA1, ATKEA1 | K+ efflux antiporter 1 | chr1:284781-290869 FORWARD LENGTH=1193",98246.3333333333,3959,10193.3333333333,0.0402966692565287,0.103752811809771,0.994925909197735,0.994392581696332,"1","43.23"
"931","AT2G01140.1","| Symbols:  | Aldolase superfamily protein | chr2:95006-96491 REVERSE LENGTH=391",555671.333333333,22078.6666666667,15256.3333333333,0.0397333195762003,0.0274556782366555,0.99423627860939,0.994368262791176,"3","94.14"
"932","AT2G39730.1","| Symbols: RCA | rubisco activase | chr2:16570951-16573345 REVERSE LENGTH=474",9749446,386529,389948,0.039646252720411,0.0399969393132697,0.999610653009101,0.999617407761954,"10","466.47"
"933","AT2G39730.2","| Symbols: RCA | rubisco activase | chr2:16570951-16573345 REVERSE LENGTH=474",9749446,386529,389948,0.039646252720411,0.0399969393132697,0.999610653009101,0.999617407761954,"10","466.47"
"934","AT2G07698.1","| Symbols:  | ATPase, F1 complex, alpha subunit protein | chr2:3361474-3364028 FORWARD LENGTH=777",1478516,57336.3333333333,40107,0.0387796502258571,0.0271265241634179,0.998091011004712,0.998136686268555,"3","78.05"
"935","AT2G45820.1","| Symbols:  | Remorin family protein | chr2:18863147-18864576 REVERSE LENGTH=190",543287.333333333,20890.6666666667,24794.3333333333,0.0384523352283813,0.045637606128617,0.987215555395588,0.987053724299181,"2","89.59"
"936","AT1G29150.1","| Symbols: ATS9, RPN6 | non-ATPase subunit 9 | chr1:10181240-10182499 FORWARD LENGTH=419",18453.6666666667,699.333333333333,2657.33333333333,0.0378967142934557,0.14400028901212,0.949522362718285,0.942333199236074,"1","20.55"
"937","AT2G31610.1","| Symbols:  | Ribosomal protein S3 family protein | chr2:13450384-13451669 FORWARD LENGTH=250",2665246,97797,80708,0.0366934234213277,0.0302816325397355,0.996804400780373,0.996847020744126,"2","92.57"
"938","AT5G47190.1","| Symbols:  | Ribosomal protein L19 family protein | chr5:19164432-19166064 REVERSE LENGTH=229",115090,4211.33333333333,7986.33333333333,0.0365916529093173,0.0693920699742231,0.954520727702383,0.951740049211693,"1","54.76"
"939","AT4G31700.1","| Symbols: RPS6, RPS6A | ribosomal protein S6 | chr4:15346306-15347714 REVERSE LENGTH=250",1105779,39852.6666666667,34447.3333333333,0.0360403540550749,0.0311520957924986,0.997637565195643,0.997656445265289,"1","57.86"
"940","AT1G62660.1","| Symbols:  | Glycosyl hydrolases family 32 protein | chr1:23199949-23203515 FORWARD LENGTH=648",2461202,86902.3333333333,110348,0.0353088992018263,0.0448350033845251,0.999130913727174,0.999115529067069,"4","124.42"
"941","AT1G42550.1","| Symbols: PMI1 | plastid movement impaired1 | chr1:15977131-15979734 FORWARD LENGTH=843",273998,9440.33333333333,16182.6666666667,0.0344540227787551,0.0590612583546839,0.997338663685881,0.997207273238461,"2","86.95"
"942","AT3G05900.1","| Symbols:  | neurofilament protein-related | chr3:1761408-1763854 REVERSE LENGTH=673",23076813.6666667,785156.666666667,716125,0.0340236168653035,0.031032230460586,0.999641636967516,0.999651682889891,"15","668.97"
"943","ATCG00380.1","| Symbols: RPS4 | chloroplast ribosomal protein S4 | chrC:45223-45828 REVERSE LENGTH=201",444649,15025.3333333333,21571.3333333333,0.0337914474862944,0.0485131718126732,0.99513123976682,0.994992058666959,"1","18.03"
"944","AT4G23630.1","| Symbols: BTI1, RTNLB1 | VIRB2-interacting protein 1 | chr4:12318070-12319574 FORWARD LENGTH=275",67262,2254.33333333333,2193,0.0335157047565242,0.0326038476405697,0.994398142471461,0.994401604104585,"1","78.74"
"945","AT3G47470.1","| Symbols: LHCA4, CAB4 | light-harvesting chlorophyll-protein complex I subunit A4 | chr3:17493622-17494773 REVERSE LENGTH=251",434897,14468,11172.6666666667,0.0332676472820001,0.0256903741958824,0.99737747938706,0.997446405139693,"1","31.47"
"946","AT3G22200.1","| Symbols: POP2, GABA-T, HER1 | Pyridoxal phosphate (PLP)-dependent transferases superfamily protein | chr3:7835286-7838863 FORWARD LENGTH=504",218527.666666667,7228.66666666667,15403.3333333333,0.0330789541522584,0.0704868796170737,0.99265117146212,0.992055310477892,"1","47.72"
"947","AT3G15950.1","| Symbols: NAI2 | DNA topoisomerase-related | chr3:5397783-5402610 REVERSE LENGTH=772",494243.666666667,16172.6666666667,5346,0.0327220514037947,0.0108165270706554,0.997731517256763,0.997752896977276,"3","198.23"
"948","AT5G26667.1","| Symbols: PYR6 | P-loop containing nucleoside triphosphate hydrolases superfamily protein | chr5:9276659-9277788 FORWARD LENGTH=208",605567.666666667,19673.6666666667,20225.6666666667,0.0324879740937291,0.0333995154959286,0.99184947042433,0.991849069717463,"1","18.01"
"949","AT1G09590.1","| Symbols:  | Translation protein SH3-like family protein | chr1:3106549-3107606 FORWARD LENGTH=164",427875,13830.6666666667,18087,0.0323240821891129,0.0422716914986854,0.99981316279846,0.999797713191793,"1","19.01"
"950","AT4G31480.1","| Symbols:  | Coatomer, beta subunit | chr4:15264145-15267384 FORWARD LENGTH=948",118405.333333333,3806.66666666667,4891.66666666667,0.0321494527273546,0.0413128913112022,0.999556363808756,0.999813198742206,"1","27.82"
"951","AT1G23820.1","| Symbols: SPDS1 | spermidine synthase 1 | chr1:8420278-8422724 FORWARD LENGTH=378",165883.333333333,5260.66666666667,7692,0.0317130513413041,0.0463699387119461,0.998727629863081,0.998867535859319,"1","55.16"
"952","AT5G54500.1","| Symbols: FQR1 | flavodoxin-like quinone reductase 1 | chr5:22124674-22126256 FORWARD LENGTH=204",120502,3749,38780.3333333333,0.0311115168212976,0.321823150929722,0.982819338256216,0.96662996432369,"2","67.9"
"953","AT4G27270.1","| Symbols: FQR1 | flavodoxin-like quinone reductase 1 | chr5:22124674-22126256 FORWARD LENGTH=204",120502,3749,38780.3333333333,0.0311115168212976,0.321823150929722,0.982819338256216,0.96662996432369,"2","67.9"
"954","AT5G54500.2","| Symbols: FQR1 | flavodoxin-like quinone reductase 1 | chr5:22124674-22126256 FORWARD LENGTH=204",120502,3749,38780.3333333333,0.0311115168212976,0.321823150929722,0.982819338256216,0.96662996432369,"2","67.9"
"955","AT1G70310.1","| Symbols: SPDS2 | spermidine synthase 2 | chr1:26485497-26487352 REVERSE LENGTH=340",336938.333333333,10472.6666666667,8373.66666666667,0.0310818497944728,0.0248522232060268,0.99905585921817,0.999048199429925,"1","114.85"
"956","AT1G64330.1","| Symbols:  | myosin heavy chain-related | chr1:23872172-23873970 FORWARD LENGTH=555",45453.3333333333,1411,2184,0.0310428278087416,0.0480492813141684,0.99030422145537,0.989836317194532,"1","46.67"
"957","AT2G36620.1","| Symbols: RPL24A | ribosomal protein L24 | chr2:15350548-15351819 REVERSE LENGTH=164",124832,3788.66666666667,3247.33333333333,0.0303501238998547,0.0260136289840212,0.998634345234484,0.998661912771676,"1","30.96"
"958","AT2G37340.1","| Symbols: RSZ33, ATRSZ33, RS2Z33, AT-RS2Z33 | arginine/serine-rich zinc knuckle-containing protein 33 | chr2:15670372-15672331 REVERSE LENGTH=290",127780.333333333,3868.33333333333,4184.66666666667,0.0302733075773267,0.0327489102391865,0.989880444541093,0.989708639243311,"1","24.04"
"959","AT2G36160.1","| Symbols:  | Ribosomal protein S11 family protein | chr2:15169925-15171159 FORWARD LENGTH=150",2876431.66666667,86428.3333333333,116331.666666667,0.0300470664173609,0.0404430489396874,0.999196910163725,0.999192295990233,"1","33.92"
"960","AT3G62750.1","| Symbols: BGLU8 | beta glucosidase 8 | chr3:23214375-23216900 FORWARD LENGTH=497",732593.333333333,21815.6666666667,42640.6666666667,0.0297786857647262,0.0582050978714885,0.996968461692036,0.996793080489085,"1","36.03"
"961","AT1G69840.1","| Symbols:  | SPFH/Band 7/PHB domain-containing membrane-associated protein family | chr1:26293932-26295150 REVERSE LENGTH=286",21453.3333333333,620,880,0.028899937849596,0.0410192666252331,0.980498696074159,0.980338260310813,"1","19.05"
"962","AT5G02870.1","| Symbols:  | Ribosomal protein L4/L1 family | chr5:657830-659526 FORWARD LENGTH=407",544807.333333333,15509.6666666667,20089.3333333333,0.0284681679517285,0.036874197728616,0.993474901961189,0.99335013411047,"1","70.62"
"963","AT1G20970.1","| Symbols:  | FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: plasma membrane, vacuole; EXPRESSED IN: guard cell, cultured cell; BEST Arabidopsis thaliana protein match is: proton pump interactor 1 (TAI",21222,603.666666666667,781.666666666667,0.0284453240348066,0.03683284641724,0.999999619494075,0.999998469523573,"1","37.15"
"964","AT5G14320.1","| Symbols:  | Ribosomal protein S13/S18 family | chr5:4617839-4618772 REVERSE LENGTH=169",306660.666666667,8710,10824.6666666667,0.028402729618623,0.0352985167101095,0.998732862229392,0.99872789545729,"1","39.01"
